journal_id,name,institution,sinta_url,accreditation,subject_area,p_issn,e_issn,link_google_scholar,link_garuda,link_website,impact_factor,total_citations,gs_citations_all,gs_citations_since_2020,gs_h_index_all,gs_h_index_since_2020,gs_i10_index_all,gs_i10_index_since_2020
235,Kalamatika : Jurnal Pendidikan Matematika,UNIVERSITAS MUHAMMADIYAH PROF. DR. HAMKA,https://sinta.kemdikbud.go.id/journals/profile/235,Sinta 3,Education,25275615,25275607,https://scholar.google.co.id/citations?user=Ag2S5FUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10385,http://kalamatika.matematika-uhamka.com/index.php/kmk/index,1.81633,2536.0,2536.0,2391.0,24.0,23.0,51.0,49.0
236,At Tabsyir Jurnal Komunikasi dan Penyiaran Islam,PROGRAM STUDI KOMUNIKASI DAN PENYIARAN ISLAM,https://sinta.kemdikbud.go.id/journals/profile/236,Sinta 4,Education,23388544,24772046,https://scholar.google.co.id/citations?user=kMbXtBoAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6776,http://journal.stainkudus.ac.id/index.php/komunikasi/issue/archive,0.0,894.0,894.0,812.0,9.0,8.0,8.0,8.0
237,PHARMACY: Jurnal Farmasi Indonesia (Pharmaceutical Journal of Indonesia),FAKULTAS FARMASI UNIVERSITAS MUHAMMADIYAH PURWOKERTO,https://sinta.kemdikbud.go.id/journals/profile/237,Sinta 4,Health,2579910,16933591,#!,https://garuda.kemdikbud.go.id/journal/view/13695,https://jurnalnasional.ump.ac.id/index.php/PHARMACY/index,0.931035,2113.0,2113.0,1970.0,19.0,19.0,53.0,48.0
238,Jurnal Analisis Kebijakan dan Pelayanan Publik,DEPARTEMEN ILMU ADMINISTRASI UNIVERSITAS HASANUDDIN,https://sinta.kemdikbud.go.id/journals/profile/238,Sinta 4,Social,24606162,25276476,#!,https://garuda.kemdikbud.go.id/journal/view/9857,http://journal.unhas.ac.id/index.php/jakpp/index,0.0,488.0,488.0,458.0,14.0,12.0,16.0,15.0
239,JURNAL ARSITEKTUR LANSEKAP,PROGRAM STUDI ARSITEKTUR LANSKAP FAKULTAS PERTANIAN UNIVERSITAS UDAYANA,https://sinta.kemdikbud.go.id/journals/profile/239,Sinta 3,Engineering,,24425508,https://scholar.google.co.id/citations?user=X_Zf8EIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6119,http://ojs.unud.ac.id/index.php/lanskap,0.0,424.0,424.0,359.0,9.0,8.0,8.0,4.0
240,Jurnal Ilmiah Manajemen Kontigensi,"PROGRAM DOKTOR ILMU MANAJEMEN, UNIVERSITAS PASUNDAN BANDUNG",https://sinta.kemdikbud.go.id/journals/profile/240,Sinta 3,Science,20884877,25280139,https://scholar.google.co.id/citations?user=IUeuFg8AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/22480,http://jurnal.dim-unpas.web.id/index.php/JIMK/issue/archive,2.42683,1435.0,1435.0,1382.0,16.0,16.0,30.0,30.0
241,Jurnal Computech & Bisnis (e-Journal),"LPPM STMIK MARDIRA INDONESIA, BANDUNG",https://sinta.kemdikbud.go.id/journals/profile/241,Sinta 4,Economy,19789629,24424943,https://scholar.google.co.id/citations?user=J0hjCR8AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7183,http://jurnal.stmik-mi.ac.id/index.php/jcb,3.0,3720.0,3720.0,3142.0,31.0,26.0,57.0,51.0
242,E-Dimas: Jurnal Pengabdian kepada Masyarakat,UNIVERSITAS PGRI SEMARANG,https://sinta.kemdikbud.go.id/journals/profile/242,Sinta 4,Social,20873565,25285041,https://scholar.google.co.id/citations?user=5KU9vMkAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9759,http://journal.upgris.ac.id/index.php/e-dimas,1.61988,3318.0,3318.0,3280.0,25.0,25.0,81.0,79.0
243,"Lentera Pustaka: Jurnal Kajian Ilmu Perpustakaan, Informasi dan Kearsipan",PROGRAM STUDI ILMU PERPUSTAKAAN FAKULTAS ILMU BUDAYA UNIVERSITAS DIPONEGORO,https://sinta.kemdikbud.go.id/journals/profile/243,Sinta 3,,23024666,25409638,https://scholar.google.co.id/citations?user=zIliVLsAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8293,http://ejournal.undip.ac.id/index.php/lpustaka,1.46667,948.0,948.0,922.0,13.0,13.0,21.0,20.0
244,Bioedukasi: Jurnal Pendidikan Biologi,UNIVERSITAS MUHAMMADIYAH METRO,https://sinta.kemdikbud.go.id/journals/profile/244,Sinta 4,Education,20864701,24429805,#!,https://garuda.kemdikbud.go.id/journal/view/7292,http://ojs.fkip.ummetro.ac.id/index.php/biologi/index,4.65854,3096.0,3096.0,2671.0,27.0,25.0,88.0,75.0
245,Jurisdictie : Jurnal Hukum dan Syariah,FAKULTAS SYARIAH UIN MAULANA MALIK IBRAHIM MALANG,https://sinta.kemdikbud.go.id/journals/profile/245,Sinta 2,Social,20867549,2528338,https://scholar.google.co.id/citations?user=2u2CjHgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9512,http://ejournal.uin-malang.ac.id/index.php/jurisdictie,1.7931,1200.0,1200.0,1110.0,15.0,15.0,36.0,36.0
246,Jetri : Jurnal Ilmiah Teknik Elektro,JURUSAN TEKNIK ELEKTRO FAKULTAS TEKNOLOGI INDUSTRI UNIVERSITAS TRISAKTI,https://sinta.kemdikbud.go.id/journals/profile/246,Sinta 4,Engineering,14120372,2541089,https://scholar.google.co.id/citations?user=HSGIRMgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/27607,http://www.trijurnal.lemlit.trisakti.ac.id/index.php/jetri,1.88889,1151.0,1151.0,1018.0,15.0,14.0,30.0,23.0
247,VANOS Journal of Mechanical Engineering Education,PENDIDIKAN TEKNIK MESIN FAKULTAS KEGURUAN DAN ILMU KEPENDIDIKAN UNIVERSITAS SULTAN AGENG TIRTAYASA,https://sinta.kemdikbud.go.id/journals/profile/247,Sinta 4,Education,25282611,25282700,https://scholar.google.co.id/citations?user=nWcouMIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9158,https://jurnal.untirta.ac.id/index.php/vanos,1.36585,537.0,537.0,462.0,12.0,11.0,15.0,14.0
248,"Publikasi Pendidikan : Jurnal Pemikiran, Penelitian dan Pengabdian Masyarakat Bidang Pendidikan",PROGRAM STUDI PGSD UNIVERSITAS NEGERI MAKASSAR,https://sinta.kemdikbud.go.id/journals/profile/248,Sinta 3,Education,20882092,25486721,#!,https://garuda.kemdikbud.go.id/journal/view/4327,http://ojs.unm.ac.id/index.php/pubpend,6.0,2332.0,2332.0,2268.0,24.0,23.0,56.0,55.0
249,Manajemen Pendidikan,UNIVERSITAS MUHAMMADIYAH SURAKARTA,https://sinta.kemdikbud.go.id/journals/profile/249,Sinta 4,"Science, Education",19074034,25486780,https://scholar.google.co.id/citations?user=IuhHpqIAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9528,http://journals.ums.ac.id/index.php/jmp/index,6.83333,1890.0,1890.0,1815.0,19.0,19.0,42.0,41.0
250,ELECTRICIAN,JURUSAN TEKNIK ELEKTRO FAKULTAS TEKNIK UNIVERSITAS LAMPUNG,https://sinta.kemdikbud.go.id/journals/profile/250,Sinta 4,Engineering,19786042,25493442,https://scholar.google.co.id/citations?user=gc7eMoAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7087,http://electrician.unila.ac.id/index.php/ojs,5.21739,1960.0,1960.0,1627.0,21.0,19.0,50.0,41.0
251,Jurnal Manajemen Dayasaing,UNIVERSITAS MUHAMMADIYAH SURAKARTA,https://sinta.kemdikbud.go.id/journals/profile/251,Sinta 4,Science,14113422,2541254,https://scholar.google.co.id/citations?user=w0q1p3oAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8118,https://journals.ums.ac.id/index.php/dayasaing,18.1667,3137.0,3137.0,2929.0,29.0,27.0,49.0,48.0
252,Telaah Bisnis,SEKOLAH TINGGI ILMU MANAJEMEN YKPN YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/252,Sinta 4,"Economy, Social",14116375,25416790,https://scholar.google.co.id/citations?user=ZG78jz0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/23244,http://journal.stimykpn.ac.id/index.php/tb,1.91892,1497.0,1497.0,1192.0,18.0,15.0,34.0,28.0
253,JURNAL RISET DAN APLIKASI: AKUNTANSI DAN MANAJEMEN,JURUSAN AKUNTANSI POLITEKNIK NEGERI MALANG,https://sinta.kemdikbud.go.id/journals/profile/253,Sinta 3,"Economy, Science, Social",24433381,24431419,https://scholar.google.co.id/citations?user=69nQah8AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/30118,http://jraam.polinema.ac.id/index.php/jraam1/index,1.83019,1000.0,1000.0,960.0,16.0,16.0,31.0,30.0
254,Jurnal Pena Indonesia,"JURUSAN BAHASA DAN SASTRA INDONESIA, FBS, UNIVERSITAS NEGERI SURABAYA",https://sinta.kemdikbud.go.id/journals/profile/254,Sinta 4,,24775150,25492195,https://scholar.google.co.id/citations?user=VigOMbkAAAAJ&hl=en,#!,https://journal.unesa.ac.id/index.php/jpi/issue/archive,0.0,165.0,165.0,125.0,4.0,4.0,4.0,4.0
255,,,https://sinta.kemdikbud.go.id/journals/profile/255,,,,,,,,,,,,,,,
256,JESI (Jurnal Ekonomi Syariah Indonesia),UNIVERSITAS ALMA ATA YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/256,Sinta 3,Economy,20893566,25031872,#!,https://garuda.kemdikbud.go.id/journal/view/14803,http://ejournal.almaata.ac.id/index.php/JESI,6.78082,3261.0,3261.0,3113.0,29.0,28.0,83.0,80.0
257,Journal of Management and Business Review,RESEARCH CENTER AND CASE CLEARING HOUSE SEKOLAH TINGGI MANAJEMEN PPM,https://sinta.kemdikbud.go.id/journals/profile/257,Sinta 3,"Economy, Science, Social",25030736,25030736,https://scholar.google.co.id/citations?user=jLEf3ycAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9735,http://www.jmbr.ppm-school.ac.id/index.php/jmbr,2.59091,1145.0,1145.0,1090.0,19.0,19.0,32.0,32.0
258,Journal of Biomedicine and Translational Research,UNIVERSITAS DIPONEGORO,https://sinta.kemdikbud.go.id/journals/profile/258,Sinta 2,"Health, Science",,25032178,https://scholar.google.co.id/citations?user=08qb3cQAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7207,https://ejournal2.undip.ac.id/index.php/jbtr,0.0,429.0,429.0,412.0,12.0,12.0,14.0,14.0
259,Literasi Jurnal Ilmu Pendidikan,ALMA ATA UNIVERSITY PRESS,https://sinta.kemdikbud.go.id/journals/profile/259,Sinta 4,Education,25024116,25031864,https://scholar.google.co.id/citations?user=E-B2heUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14812,http://ejournal.almaata.ac.id/index.php/LITERASI,2.45238,3350.0,3350.0,3241.0,24.0,24.0,51.0,51.0
260,Jurnal KATA : Penelitian tentang ilmu bahasa dan sastra,LEMBAGA LAYANAN PENDIDIKAN TINGGI (LLDIKTI) WILAYAH X,https://sinta.kemdikbud.go.id/journals/profile/260,Sinta 3,Education,,25020706,#!,https://garuda.kemdikbud.go.id/journal/view/13717,http://publikasi.lldikti10.id/index.php/kata,0.947368,1512.0,1512.0,1443.0,15.0,15.0,32.0,31.0
261,"Journal The Winners : Economics, Business, Management, and Information System Journal",BINA NUSANTARA UNIVERSITY,https://sinta.kemdikbud.go.id/journals/profile/261,Sinta 2,,14121212,25412388,https://scholar.google.co.id/citations?user=Zm2hlxgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/5982,https://journal.binus.ac.id/index.php/winners,5.21951,4069.0,4069.0,3503.0,29.0,25.0,98.0,84.0
262,Jurnal Hukum Novelty,UNIVERSITAS AHMAD DAHLAN,https://sinta.kemdikbud.go.id/journals/profile/262,Sinta 1,Social,14126834,25500090,https://scholar.google.co.id/citations?user=-Z-0nYMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8353,http://journal.uad.ac.id/index.php/Novelty,1.51515,870.0,870.0,803.0,15.0,15.0,28.0,24.0
263,,,https://sinta.kemdikbud.go.id/journals/profile/263,,,,,,,,,,,,,,,
264,Profesi (Profesional Islam) : Media Publikasi Penelitian,LPPM STIKES PKU MUHAMMADIYAH SURAKARTA,https://sinta.kemdikbud.go.id/journals/profile/264,Sinta 4,Health,25489933,25489933,https://scholar.google.co.id/citations?user=OtTCdSMAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/6682,http://ejournal.stikespku.ac.id/index.php/mpp/index,3.05556,2469.0,2469.0,2253.0,26.0,25.0,55.0,50.0
265,Jurnal Ilmiah Kesehatan,UNIVERSITAS MUHAMMADIYAH PEKAJANGAN PEKALONGAN,https://sinta.kemdikbud.go.id/journals/profile/265,Sinta 4,Health,19783167,2580135,https://scholar.google.co.id/citations?user=BfDHq60AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/31606,https://jurnal.umpp.ac.id/index.php/jik,0.0,579.0,579.0,477.0,10.0,10.0,10.0,10.0
266,Emitor: Jurnal Teknik Elektro,UNIVERSITAS MUHAMMADIYAH SURAKARTA,https://sinta.kemdikbud.go.id/journals/profile/266,Sinta 3,Engineering,14118890,25414518,https://scholar.google.co.id/citations?user=OfpJFpYAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/38166,http://journals.ums.ac.id/index.php/emitor,5.5,2053.0,2053.0,1991.0,21.0,21.0,47.0,46.0
267,VISIKES : Jurnal Kesehatan Masyarakat,FAKULTAS KESEHATAN UNIVERSITAS DIAN NUSWANTORO,https://sinta.kemdikbud.go.id/journals/profile/267,Sinta 4,Education,25496557,25496557,https://scholar.google.co.id/citations?user=k1RoZhwAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/5189,http://publikasi.dinus.ac.id/index.php/visikes,0.0,620.0,620.0,458.0,13.0,12.0,26.0,18.0
268,Jurnal Pendidikan Kimia (JPKim),UNIVERSITAS NEGERI MEDAN,https://sinta.kemdikbud.go.id/journals/profile/268,Sinta 2,"Science, Education, Social",20853653,25493116,https://scholar.google.co.id/citations?user=WwfTckgAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11653,https://jurnal.unimed.ac.id/2012/index.php/jpk,0.988889,1609.0,1609.0,1419.0,21.0,19.0,48.0,44.0
269,Jurnal Pengabdian Kepada Masyarakat (Indonesian Journal of Community Engagement),DIREKTORAT PENGABDIAN KEPADA MASYARAKAT UNIVERSITAS GADJAH MADA,https://sinta.kemdikbud.go.id/journals/profile/269,Sinta 2,Education,24609447,25415883,https://scholar.google.co.id/citations?user=PgtYS4MAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8860,http://jurnal.ugm.ac.id/jpkm,0.0,2467.0,2467.0,2356.0,26.0,24.0,69.0,63.0
270,JURNAL PENDIDIKAN SAINS (JPS) UNIVERSITAS MUHAMMADIYAH SEMARANG,"PROGRAM STUDI PENDIDIKAN KIMIA, FMIPA UNIVERSITAS MUHAMMADIYAH SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/270,Sinta 3,"Science, Education",25021443,23390786,https://scholar.google.co.id/citations?user=g3YjkhkAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/7985,http://jurnal.unimus.ac.id/index.php/JPKIMIA/index,0.0,1758.0,1758.0,1626.0,21.0,19.0,47.0,41.0
271,Florea : Jurnal Biologi & Pembelajarannya,PROGRAM STUDI PENDIDIKAN BIOLOGI UNIVERSITAS PGRI MADIUN,https://sinta.kemdikbud.go.id/journals/profile/271,Sinta 4,"Science, Agriculture",23556102,25020404,https://scholar.google.co.id/citations?user=lGJp-O4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8256,http://e-journal.ikippgrimadiun.ac.id/index.php/JF,0.0,165.0,165.0,135.0,8.0,8.0,8.0,7.0
272,Al-Tijary : Jurnal Ekonomi dan Bisnis Islam,FAKULTAS EKONOMI DAN BISNIS ISLAM IAIN SAMARINDA,https://sinta.kemdikbud.go.id/journals/profile/272,Sinta 3,Economy,24609404,24609412,https://scholar.google.co.id/citations?user=OL95GhYAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/26158,https://bit.ly/2Kll8RD,2.2381,1793.0,1793.0,1702.0,23.0,22.0,41.0,40.0
273,SATIN - Sains dan Teknologi Informasi,SEKOLAH TINGGI MANAJEMEN INFORMATIKA DAN KOMPUTER AMIK RIAU,https://sinta.kemdikbud.go.id/journals/profile/273,Sinta 5,Science,24600822,25279114,https://scholar.google.co.id/citations?user=hDYr284AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10773,http://jurnal.stmik-amik-riau.ac.id/index.php/satin,3.36364,1458.0,1458.0,1419.0,19.0,18.0,38.0,38.0
274,Gaster,UNIVERSITAS AISYIYAH SURAKARTA,https://sinta.kemdikbud.go.id/journals/profile/274,Sinta 4,Health,18583385,25497006,https://scholar.google.co.id/citations?user=5HPCDx4AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/28446,https://journal.aiska-university.ac.id/index.php/gaster,1.0,2526.0,2526.0,2108.0,26.0,24.0,68.0,59.0
275,Komuniti : Jurnal Komunikasi dan Teknologi Informasi,UNIVERSITAS MUHAMMADIYAH SURAKARTA,https://sinta.kemdikbud.go.id/journals/profile/275,Sinta 3,,2087085,25495623,https://scholar.google.co.id/citations?user=YQFUbFsAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9525,http://journals.ums.ac.id/index.php/komuniti,6.58621,2329.0,2329.0,2080.0,26.0,26.0,67.0,59.0
276,JURNAL PENA EDUKASI,SMART EDUCATION,https://sinta.kemdikbud.go.id/journals/profile/276,Sinta 6,Education,24070769,25494694,#!,https://garuda.kemdikbud.go.id/journal/view/15296,https://jurnal.goretanpena.com/index.php/JPE,2.4,140.0,140.0,140.0,7.0,7.0,5.0,5.0
277,MEDIA ILMU KESEHATAN,UNIVERSITAS JENDERAL ACHMAD YANI YOGYAKARTA,https://sinta.kemdikbud.go.id/journals/profile/277,Sinta 4,Health,22523413,25486268,https://scholar.google.co.id/citations?user=0rV_gc8AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/12611,http://ejournal.unjaya.ac.id/index.php/mik,0.8875,1426.0,1426.0,1318.0,17.0,16.0,38.0,36.0
278,INFORMAL: INFORMATICS JOURNAL,"PROGRAM STUDI SISTEM INFORMASI, UNIVERSITAS JEMBER",https://sinta.kemdikbud.go.id/journals/profile/278,Sinta 3,Science,,2503250,#!,https://garuda.kemdikbud.go.id/journal/view/8374,http://jurnal.unej.ac.id/index.php/INFORMAL/index,0.0,184.0,184.0,171.0,8.0,7.0,8.0,7.0
279,Geo-Image,"JURUSAN GEOGRAFI, FAKULTAS ILMU SOSIAL, UNIVERSITAS NEGERI SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/279,Sinta 4,Science,25490362,25490362,https://scholar.google.co.id/citations?user=0voZaPUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/9949,http://journal.unnes.ac.id/sju/index.php/geoimage,0.0,383.0,383.0,302.0,12.0,10.0,15.0,12.0
280,Jurnal Geografi : Media Informasi Pengembangan dan Profesi Kegeografian,"JURUSAN GEOGRAFI, FAKULTAS ILMU SOSIAL, UNIVERSITAS NEGERI SEMARANG",https://sinta.kemdikbud.go.id/journals/profile/280,Sinta 4,Science,25493094,25493094,https://scholar.google.co.id/citations?user=Zv-mvtAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/5671,https://journal.unnes.ac.id/nju/index.php/JG,0.0,1567.0,1567.0,1375.0,19.0,18.0,48.0,46.0
281,PROtek : Jurnal Ilmiah Teknik Elektro,"PROGRAM STUDI TEKNIK ELEKTRO, UNIVERSITAS KHAIRUN",https://sinta.kemdikbud.go.id/journals/profile/281,Sinta 4,Education,23548924,25279572,#!,https://garuda.kemdikbud.go.id/journal/view/9592,http://ejournal.unkhair.ac.id/index.php/protk,1.37288,530.0,530.0,521.0,10.0,10.0,12.0,12.0
282,JPSCR : Journal of Pharmaceutical Science and Clinical Research,UNIVERSITAS SEBELAS MARET,https://sinta.kemdikbud.go.id/journals/profile/282,Sinta 2,"Health, Social",,2503331,https://scholar.google.co.id/citations?user=KdbnhyAAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/13519,https://jurnal.uns.ac.id/index.php/jpscr,1.34483,2016.0,2016.0,1901.0,25.0,24.0,64.0,63.0
283,MDJ (Makassar Dental Journal),PERSATUAN DOKTER GIGI INDONESIA CABANG MAKASSAR,https://sinta.kemdikbud.go.id/journals/profile/283,Sinta 4,,20898134,25485830,https://scholar.google.co.id/citations?user=v3cX7IwAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/17465,http://jurnal.pdgimakassar.org/index.php/index,0.0,655.0,655.0,587.0,10.0,10.0,12.0,10.0
284,International Journal of Innovation in Mechanical Engineering and Advanced Materials,FAKULTAS TEKNIK UNIVERSITAS MERCU BUANA,https://sinta.kemdikbud.go.id/journals/profile/284,Sinta 4,Engineering,24775428,2477541,https://scholar.google.co.id/citations?user=O_Dlu3QAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/28171,https://publikasi.mercubuana.ac.id/index.php/ijimeam/index,0.367347,80.0,80.0,73.0,5.0,5.0,2.0,1.0
285,Kompartemen : Jurnal Ilmiah Akuntansi,"LEMBAGA PUBLIKASI ILMIAH DAN PENERBITAN, UNIVERSITAS MUHAMMADIYAH PURWOKERTO",https://sinta.kemdikbud.go.id/journals/profile/285,Sinta 3,Economy,16931084,25798928,https://scholar.google.co.id/citations?user=gLA3mAkAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11657,http://jurnalnasional.ump.ac.id/index.php/kompartemen,6.10714,2659.0,2659.0,2484.0,27.0,27.0,61.0,60.0
286,JST (Jurnal Sains Terapan),PUSAT PENELITIAN DAN PENGABDIAN KEPADA MASYARAKAT POLITEKNIK NEGERI BALIKPAPAN,https://sinta.kemdikbud.go.id/journals/profile/286,Sinta 4,"Education, Social",24775525,24775525,https://scholar.google.co.id/citations?user=1Oc1l3cAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/10352,http://jurnal.poltekba.ac.id/index.php/jst,0.0,646.0,646.0,594.0,13.0,12.0,24.0,22.0
287,Jurnal Ilmu dan Teknologi Peternakan,FAKULTAS PETERNAKAN UNIVERSITAS HASANUDDIN BEKERJASAMA DENGAN PENGURUS BESAR IKATAN SARJANA PETERNAKAN INDONESIA (PB ISPI),https://sinta.kemdikbud.go.id/journals/profile/287,Sinta 4,Science,24769444,24769444,https://scholar.google.co.id/citations?user=ekmB9GUAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/2163,http://journal.unhas.ac.id/index.php/peternakan,1.03704,438.0,438.0,399.0,10.0,9.0,11.0,9.0
288,Natural Science: Journal of Science and Technology,FMIPA UNIV. TADULAKO,https://sinta.kemdikbud.go.id/journals/profile/288,Sinta 4,Science,23380950,25411969,https://scholar.google.co.id/citations?user=gHROi3IAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/741,http://jurnal.untad.ac.id/jurnal/index.php/ejurnalfmipa/index,0.0,1791.0,1791.0,1509.0,23.0,20.0,49.0,44.0
289,Jurnal Ekonomi Islam,FAKULTAS AGAMA ISLAM UNIVERSITAS MUHAMMADIYAH PROF. DR. HAMKA,https://sinta.kemdikbud.go.id/journals/profile/289,Sinta 4,Economy,20877056,25277081,https://scholar.google.co.id/citations?user=-UTPWocAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11427,http://journal.uhamka.ac.id/index.php/jei/index,0.0,114.0,114.0,114.0,8.0,8.0,7.0,7.0
290,Jurnal Pendidikan Sekolah dasar,FKIP UNIVERSITAS SULTAN AGENG TIRTAYASA,https://sinta.kemdikbud.go.id/journals/profile/290,Sinta 4,Education,25409093,2503055,https://scholar.google.co.id/citations?user=DAnPeVcAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/8285,http://jurnal.untirta.ac.id/index.php/jpsd,3.5,3806.0,3806.0,3608.0,30.0,30.0,61.0,58.0
291,"Komposisi: Jurnal Pendidikan Bahasa, Sastra, dan Seni",FAKULTAS BAHASA DAN SENI UNIVERSITAS NEGERI PADANG,https://sinta.kemdikbud.go.id/journals/profile/291,Sinta 3,"Humanities, Education, Art",14113732,25489097,https://scholar.google.co.id/citations?user=6OwvynsAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/14180,http://ejournal.unp.ac.id/index.php/komposisi/index,0.0,810.0,810.0,662.0,15.0,13.0,20.0,17.0
292,Economica: Jurnal Ekonomi Islam,UNIVERSITAS ISLAM NEGERI WALISONGO SEMARANG,https://sinta.kemdikbud.go.id/journals/profile/292,Sinta 2,"Economy, Education, Social",20859325,25414666,https://scholar.google.co.id/citations?user=cvLFxv0AAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/11015,http://journal.walisongo.ac.id/index.php/economica,0.0,4485.0,4485.0,4085.0,32.0,30.0,82.0,81.0
293,Teknika,INSTITUT INFORMATIKA INDONESIA SURABAYA,https://sinta.kemdikbud.go.id/journals/profile/293,Sinta 3,Science,25498037,25498045,https://scholar.google.co.id/citations?user=upIi57wAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/20103,https://ejournal.ikado.ac.id/index.php/teknika,2.26316,1761.0,1761.0,1715.0,19.0,19.0,40.0,40.0
294,Jurnal Politik,UNIVERSITAS INDONESIA,https://sinta.kemdikbud.go.id/journals/profile/294,Sinta 2,Social,24607347,24610615,https://scholar.google.co.id/citations?user=3xsmeyoAAAAJ&hl=en,https://garuda.kemdikbud.go.id/journal/view/26954,https://scholarhub.ui.ac.id/politik/,0.625,1010.0,1010.0,929.0,17.0,17.0,26.0,23.0
